ProteinID,Gene,Description,control_1 Intensity,control_2 Intensity,control_3 Intensity,treatment_1 Intensity,treatment_2 Intensity,treatment_3 Intensity
Q15582,TGFBI,Transforming growth factor-beta-induced protein ig-h3,21.7862,21.668,22.6852,28.7662,28.9767,28.3936
Q15629,TRAM1,Translocating chain-associated membrane protein 1,21.6349,22.0471,21.8167,21.9881,21.6369,21.944
Q15631,TSN,Translin,25.205,25.4581,23.3491,25.5327,26.1079,26.1726
Q15637,SF1,Splicing factor 1,27.8359,28.5019,28.7521,28.2909,28.2919,27.9505
Q15643,TRIP11,Thyroid receptor-interacting protein 11,22.2275,23.8457,24.2865,24.1843,24.202,23.0134
Q15691,MAPRE1,Microtubule-associated protein RP/EB family member 1,24.7952,25.1275,24.5255,25.4418,24.6222,25.1245
Q15717,ELAVL1,ELAV-like protein 1,29.0289,29.2932,28.9262,28.7268,28.9097,28.822
Q15738,NSDHL,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",22.5045,23.6996,22.8655,24.2943,23.6772,23.5244
Q15758,SLC1A5,Neutral amino acid transporter B(0),25.8574,25.8308,25.8084,27.6293,26.7647,27.1628
Q15785,TOMM34,Mitochondrial import receptor subunit TOM34,22.9395,22.6735,22.6482,22.8818,22.4848,21.4863
Q15819,UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2,25.1253,25.1049,25.5505,23.4267,21.0562,20.9492
Q15843,NEDD8,NEDD8,21.2165,23.0972,20.9501,23.8518,23.3214,23.1276
Q15942,ZYX,Zyxin,22.271,21.5011,22.349,22.73,22.7524,22.83
Q16186,ADRM1,Proteasomal ubiquitin receptor ADRM1,24.8573,24.5934,25.1741,24.9146,24.4764,23.9081
Q16531,DDB1,DNA damage-binding protein 1,28.2404,28.5851,28.02,28.8876,28.6005,28.7953
Q16537,PPP2R5E,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,21.6488,21.2681,21.3543,21.4474,21.707,20.6292
Q16543,CDC37,Hsp90 co-chaperone Cdc37,27.318,26.9562,27.335,27.2931,27.2597,27.1967
Q16555,DPYSL2,Dihydropyrimidinase-related protein 2,28.9106,28.41,28.9424,28.868,28.4408,28.6201
Q16576,RBBP7,Histone-binding protein RBBP7,23.7563,22.0385,23.5818,24.6558,22.8661,22.8899
Q16610,ECM1,Extracellular matrix protein 1,22.5568,27.265,27.617,21.4226,25.602,22.1072
Q16625,OCLN,Occludin,23.0418,23.4505,21.0221,22.7355,22.9702,23.2149
Q16629,SRSF7,Serine/arginine-rich splicing factor 7,27.6898,28.242,28.1413,27.4816,27.5803,27.7446
Q16630,CPSF6,Cleavage and polyadenylation specificity factor subunit 6,26.8018,27.3386,27.3488,27.8636,27.3124,27.33
Q16637,SMN1,Survival motor neuron protein,25.2231,24.9989,25.1962,25.356,23.9982,23.0581
Q16643,DBN1,Drebrin,25.3733,23.6896,24.6033,24.7991,25.3461,22.5028
Q16658,FSCN1,Fascin,27.9295,28.2793,28.575,28.3977,28.1799,28.2408
Q16698,DECR1,"2,4-dienoyl-CoA reductase, mitochondrial",27.5594,27.5688,27.6356,26.8581,26.6782,27.3309
Q16706,MAN2A1,Alpha-mannosidase 2,21.2399,23.3982,20.93,22.4385,22.2543,22.4244
Q16718,NDUFA5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,24.719,25.3426,24.7668,25.0342,25.2059,24.4408
Q16740,CLPP,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",23.5763,23.6868,24.8933,23.6498,24.8911,24.5377
Q16762,TST,Thiosulfate sulfurtransferase,28.3548,28.3256,28.2387,28.0862,28.494,28.266
Q16775,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",22.6128,22.5188,21.149,21.5277,22.0464,22.331
Q16790,CA9,Carbonic anhydrase 9,21.1958,22.7751,21.5553,25.9826,25.847,26.2497
Q16795,NDUFA9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",27.8671,28.1877,27.7153,27.5417,27.551,27.3375
Q16822,PCK2,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",30.8232,30.9897,31.0616,31.0337,30.9182,30.6772
Q16836,HADH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",25.8101,26.6363,25.8813,26.8959,27.0329,27.0535
Q16851,UGP2,UTP--glucose-1-phosphate uridylyltransferase,26.2177,27.4398,26.1516,27.2379,26.795,26.7078
Q16878,CDO1,Cysteine dioxygenase type 1,26.8863,27.0425,26.7614,27.0133,26.9477,26.8839
Q16881,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",23.3283,23.2842,21.7486,27.0613,25.8084,24.1005
Q16891,IMMT,MIC,28.1877,28.3311,28.6561,31.548,31.3864,31.1784
Q1KMD3,HNRNPUL2,Heterogeneous nuclear ribonucleoprotein U-like protein 2,28.0973,28.5334,28.325,28.0272,28.1462,28.2623
Q27J81,INF2,Inverted formin-2,23.0029,22.5832,21.4559,22.9568,23.6452,22.5221
Q29RF7,PDS5A,Sister chromatid cohesion protein PDS5 homolog A,21.9907,22.1498,22.2442,22.8717,22.4567,20.8821
Q2Q1W2,TRIM71,E3 ubiquitin-protein ligase TRIM71,21.3699,22.7517,21.8247,23.1875,22.7385,24.9431
Q2TAY7,SMU1,WD40 repeat-containing protein SMU1,25.737,21.0828,26.2167,25.292,22.3729,25.8413
Q32MK0,MYLK3,Myosin light chain kinase 3,20.8211,21.1205,21.3899,22.9497,22.6371,22.7164
Q32MZ4,LRRFIP1,Leucine-rich repeat flightless-interacting protein 1,22.9324,24.4006,25.0586,25.858,26.1229,25.2756
Q32P28,P3H1,Prolyl 3-hydroxylase 1,25.2578,26.0991,26.1234,27.663,27.5383,27.4139
Q3LXA3,TKFC,Triokinase/FMN cyclase,27.7004,28.2699,28.2307,28.379,28.6433,28.03
Q3MHD2,LSM12,Protein LSM12 homolog,24.7568,24.7653,25.0034,24.5838,24.885,24.6085
Q3MIR4,TMEM30B,Cell cycle control protein 50B,20.6498,21.2181,21.6741,22.6077,21.4609,23.5488
Q3ZCQ8,TIMM50,Mitochondrial import inner membrane translocase subunit TIM50,21.07,25.1008,25.4778,25.4784,25.2753,26.2253
Q4G0J3,LARP7,La-related protein 7,22.6229,23.1827,21.1313,24.135,21.9835,22.0528
Q4G0N4,NADK2,"NAD kinase 2, mitochondrial",24.7827,25.7868,25.7801,25.7165,26.1462,26.176
Q4KMQ2,ANO6,Anoctamin-6,21.6215,19.9818,21.1089,22.6242,22.5699,20.2765
Q4L180,FILIP1L,Filamin A-interacting protein 1-like,22.0686,23.2825,22.982,24.5015,23.735,22.3088
Q4VC31,CCDC58,Coiled-coil domain-containing protein 58,21.282,21.0286,22.0868,24.3401,23.1178,24.25
Q52LJ0,FAM98B,Protein FAM98B,22.9594,23.3103,23.3396,24.1604,22.8477,22.7579
Q53EL6,PDCD4,Programmed cell death protein 4,22.7502,23.7112,23.5457,23.919,23.2534,23.1882
Q53GQ0,HSD17B12,Very-long-chain 3-oxoacyl-CoA reductase,23.3942,23.9021,23.3025,25.0125,24.9211,25.0536
Q53GS9,USP39,U4/U6.U5 tri-snRNP-associated protein 2,23.1117,24.7746,23.9381,24.7967,24.3601,25.3024
Q5BKZ1,ZNF326,DBIRD complex subunit ZNF326,23.2093,24.5834,23.3176,23.9589,24.0771,24.4579
Q5D862,FLG2,Filaggrin-2,24.4956,24.303,24.869,21.1315,20.4012,23.0963
Q5HYI8,RABL3,Rab-like protein 3,22.2031,22.1192,21.6137,27.0264,26.8816,22.4035
Q5JPE7,NOMO2,Nodal modulator 2,27.2609,27.7658,27.3157,29.9025,29.8485,29.7382
Q5JPH6,EARS2,"Probable glutamate--tRNA ligase, mitochondrial",21.0812,21.3522,21.1123,23.202,22.7842,22.146
Q5JRA6,MIA3,Transport and Golgi organization protein 1 homolog,21.4599,21.4711,23.5738,24.0444,23.3898,24.2224
Q5JRX3,PITRM1,"Presequence protease, mitochondrial",22.1137,24.1573,22.8832,25.0652,24.8977,24.0092
Q5JS37,NHLRC3,NHL repeat-containing protein 3,20.6519,21.934,22.5028,26.4402,26.7638,26.1515
Q5JTH9,RRP12,RRP12-like protein,23.3677,21.3956,24.9594,24.1423,24.6875,24.6342
Q5JTV8,TOR1AIP1,Torsin-1A-interacting protein 1,20.6988,22.6896,23.6821,22.9625,27.7332,27.4623
Q5JTZ9,AARS2,"Alanine--tRNA ligase, mitochondrial",25.8459,25.6322,25.9016,26.0754,25.8851,25.9551
Q5JU69,TOR2A,Torsin-2A,21.2253,22.1771,21.7255,21.6436,21.1977,20.036
Q5MNZ6,WDR45B,WD repeat domain phosphoinositide-interacting protein 3,20.6245,20.8021,21.8614,22.4485,23.0601,22.7394
Q5QJE6,DNTTIP2,Deoxynucleotidyltransferase terminal-interacting protein 2,23.7488,24.0295,25.0202,24.2939,24.1634,23.6891
Q5R3I4,TTC38,Tetratricopeptide repeat protein 38,20.2717,21.9491,22.7383,24.3345,22.2443,21.8712
Q5RKV6,EXOSC6,Exosome complex component MTR3,22.8733,23.5902,23.9218,24.8277,20.88,24.9633
Q5SSJ5,HP1BP3,Heterochromatin protein 1-binding protein 3,25.209,26.3981,25.6555,25.4077,25.1663,25.2192
Q5ST30,VARS2,"Valine--tRNA ligase, mitochondrial",22.6147,20.3623,23.8789,22.4284,20.6611,22.6171
Q5T2W1,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,24.2493,23.127,23.2214,26.2583,24.8442,25.5728
Q5T440,IBA57,"Putative transferase CAF17, mitochondrial",23.3301,23.9208,22.6713,24.3482,23.8794,24.3683
Q5T653,MRPL2,"39S ribosomal protein L2, mitochondrial",22.6997,26.4507,25.7575,24.6122,24.5541,25.434
Q5T6V5,C9orf64,Queuosine salvage protein,22.4356,22.6729,22.3741,22.6137,22.3976,21.5947
Q5T749,KPRP,Keratinocyte proline-rich protein,27.9226,29.1099,28.7132,23.8721,24.7706,26.3281
Q5T750,XP32,Skin-specific protein 32,21.3645,23.4772,24.2317,22.2708,20.9644,20.8996
Q5T9A4,ATAD3B,ATPase family AAA domain-containing protein 3B,24.0242,23.4732,23.4541,25.7253,25.1171,25.2834
Q5TDH0,DDI2,Protein DDI1 homolog 2,21.9677,20.4467,22.4798,23.7823,23.9643,22.6448
Q5TZA2,CROCC,Rootletin,24.2865,24.5021,25.6283,25.2771,25.3225,25.3832
Q5VTL8,PRPF38B,Pre-mRNA-splicing factor 38B,26.6188,27.2406,25.967,23.9006,24.5933,25.2964
Q5VTQ0,TTC39B,Tetratricopeptide repeat protein 39B,22.189,21.6184,20.0296,26.7884,27.5125,26.8244
Q5VWQ0,RSBN1,Lysine-specific demethylase 9,21.9107,22.0588,23.2887,23.1006,20.5678,22.931
Q5VZ46,KIAA1614,Uncharacterized protein KIAA1614,22.9546,22.7525,22.1468,22.7383,20.7598,22.2199
Q5VZF2,MBNL2,Muscleblind-like protein 2,24.6847,24.8511,24.6516,23.7594,23.5597,25.1745
Q5XG92,CES4A,Carboxylesterase 4A,24.8357,24.5352,24.4162,25.5255,25.3587,25.4328
Q66PJ3,ARL6IP4,ADP-ribosylation factor-like protein 6-interacting protein 4,24.3421,24.3755,25.2884,24.4383,19.8679,24.8602
Q68EM7,ARHGAP17,Rho GTPase-activating protein 17,21.4864,23.1609,21.7646,24.375,21.7169,22.6048
Q69YQ0,SPECC1L,Cytospin-A,21.6602,21.4353,21.7044,22.674,23.6388,22.3672
Q6EMK4,VASN,Vasorin,22.436,21.4438,22.7565,26.2943,26.9334,26.4361
Q6FI81,CIAPIN1,Anamorsin,23.0991,23.4539,22.0961,22.794,21.4801,23.3895
Q6IAA8,LAMTOR1,Ragulator complex protein LAMTOR1,21.1906,24.1723,23.6291,25.3658,24.707,24.8117
Q6IBS0,TWF2,Twinfilin-2,21.7809,22.8161,21.51,23.8706,24.2686,24.8817
Q6L8Q7,PDE12,"2',5'-phosphodiesterase 12",19.9321,21.0163,23.5355,23.2428,23.1397,22.3888
Q6NSJ0,MYORG,Myogenesis-regulating glycosidase,21.941,22.8727,21.3687,21.7505,22.4582,24.5201
Q6NVY1,HIBCH,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",25.1863,25.1501,25.6921,26.4074,26.2534,26.3391
Q6NYC1,JMJD6,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,23.2347,22.0832,21.3565,22.7463,22.9723,21.3053
Q6P179,ERAP2,Endoplasmic reticulum aminopeptidase 2,21.3884,23.5116,22.1813,24.1507,22.4419,23.6923
Q6P1J9,CDC73,Parafibromin,24.7345,22.4947,24.5769,24.4307,23.7483,21.723
Q6P1M3,LLGL2,Lethal(2) giant larvae protein homolog 2,22.3509,21.0002,22.3927,22.6063,22.1115,22.8201
Q6P1X6,C8orf82,UPF0598 protein C8orf82,25.7885,25.9407,25.6736,25.2128,25.4454,25.4883
Q6P2E9,EDC4,Enhancer of mRNA-decapping protein 4,25.2929,23.6303,25.6411,25.8886,25.9829,25.6453
Q6P2Q9,PRPF8,Pre-mRNA-processing-splicing factor 8,25.8505,25.9984,25.4528,25.1394,24.3511,24.6832
Q6P587,FAHD1,"Acylpyruvase FAHD1, mitochondrial",24.0695,24.4942,24.555,24.7767,24.7345,24.1423
Q6P5W5,SLC39A4,Zinc transporter ZIP4,21.9338,23.0416,23.0891,26.0019,25.8997,25.835
Q6P6C2,ALKBH5,RNA demethylase ALKBH5,22.5588,23.0651,23.0199,21.9233,21.316,21.0841
Q6P996,PDXDC1,Pyridoxal-dependent decarboxylase domain-containing protein 1,25.7679,25.4647,25.3312,27.1553,26.9823,27.4827
Q6PCB0,VWA1,von Willebrand factor A domain-containing protein 1,21.9954,21.4755,23.0656,22.2003,22.7,21.6711
Q6PI48,DARS2,"Aspartate--tRNA ligase, mitochondrial",21.9161,24.3647,23.3199,24.8519,24.4414,24.4892
Q6PIU2,NCEH1,Neutral cholesterol ester hydrolase 1,23.5677,22.388,22.3894,23.6272,23.3721,23.1531
Q6PJT7,ZC3H14,Zinc finger CCCH domain-containing protein 14,21.8116,22.6577,21.9728,22.0457,22.4745,21.5239
Q6PKG0,LARP1,La-related protein 1,23.4296,25.7978,25.4842,25.9573,25.8335,26.6838
Q6Q788,APOA5,Apolipoprotein A-V,23.1611,21.0835,21.6997,27.9521,28.3609,27.9033
Q6UB35,MTHFD1L,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",26.9146,26.356,26.7193,26.5306,26.7449,26.4511
Q6UN15,FIP1L1,Pre-mRNA 3'-end-processing factor FIP1,23.9877,24.0567,24.8896,23.1877,22.5149,24.5889
Q6UW68,TMEM205,Transmembrane protein 205,23.2991,21.9708,21.5672,24.1003,21.9158,25.8499
Q6UWW8,CES3,Carboxylesterase 3,20.6877,21.0422,20.9396,22.9178,23.006,21.1264
Q6UXD5,SEZ6L2,Seizure 6-like protein 2,21.7646,19.8082,21.4076,24.2993,24.9226,24.1718
Q6UXH0,ANGPTL8,Angiopoietin-like protein 8,20.9277,21.9939,21.8827,22.4032,25.3044,25.4041
Q6Y7W6,GIGYF2,GRB10-interacting GYF protein 2,24.4311,25.2925,22.7123,24.3769,24.7439,24.6444
Q6YN16,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,27.4997,28.0875,27.7463,28.0583,27.9634,27.8684
Q6YP21,KYAT3,Kynurenine--oxoglutarate transaminase 3,21.2097,24.89,24.9037,22.1316,21.8268,21.1611
Q6ZMK1,CYHR1,Cysteine and histidine-rich protein 1,22.4942,21.7562,20.9978,22.3906,21.0833,22.0607
Q709C8,VPS13C,Vacuolar protein sorting-associated protein 13C,22.9737,23.1343,21.7307,22.8068,20.8444,22.4885
Q70UQ0,IKBIP,Inhibitor of nuclear factor kappa-B kinase-interacting protein,22.5015,22.8507,21.8643,25.525,25.5653,26.3597
Q71U36,TUBA1A,Tubulin alpha-1A chain,32.0694,31.8102,31.9708,32.1379,31.7612,31.8787
Q71UM5,RPS27L,40S ribosomal protein S27-like,25.201,26.5943,26.7585,26.9378,26.6212,26.913
Q7KYR7,BTN2A1,Butyrophilin subfamily 2 member A1,21.8107,20.5402,22.0045,22.6844,21.1205,23.3866
Q7KZ85,SUPT6H,Transcription elongation factor SPT6,22.0387,21.3191,23.1191,25.5854,26.8239,25.3845
Q7KZF4,SND1,Staphylococcal nuclease domain-containing protein 1,30.3847,30.896,30.5805,31.268,31.2293,31.0706
Q7L014,DDX46,Probable ATP-dependent RNA helicase DDX46,27.9513,28.1332,28.3426,27.7333,27.8762,27.6469
Q7L0Y3,TRMT10C,tRNA methyltransferase 10 homolog C,23.3288,22.9002,21.3311,23.7372,21.7848,24.7945
Q7L1Q6,BZW1,Basic leucine zipper and W2 domain-containing protein 1,21.6781,21.7225,22.0488,24.231,23.7304,23.0747
Q7L1W4,LRRC8D,Volume-regulated anion channel subunit LRRC8D,22.1844,29.7004,23.0801,21.5103,26.3459,28.106
Q7L2E3,DHX30,Putative ATP-dependent RNA helicase DHX30,20.9815,22.7808,22.8857,19.3855,21.8511,21.8286
Q7L2H7,EIF3M,Eukaryotic translation initiation factor 3 subunit M,22.0565,21.5328,22.0874,25.4865,23.6624,24.4478
Q7L4I2,RSRC2,Arginine/serine-rich coiled-coil protein 2,25.7886,27.4014,27.4251,25.8052,25.3295,26.0771
Q7L592,NDUFAF7,"Protein arginine methyltransferase NDUFAF7, mitochondrial",22.4287,24.1246,23.2359,22.4556,20.1724,22.4983
Q7L8L6,FASTKD5,"FAST kinase domain-containing protein 5, mitochondrial",24.8521,24.8518,24.1266,24.6879,24.6911,24.5999
Q7LBC6,KDM3B,Lysine-specific demethylase 3B,20.9734,22.3759,22.0786,20.8429,20.7848,22.2209
Q7RTV0,PHF5A,PHD finger-like domain-containing protein 5A,22.9832,23.8084,23.2633,24.1052,23.0266,23.0407
Q7Z2K6,ERMP1,Endoplasmic reticulum metallopeptidase 1,21.3139,23.093,21.7351,22.4902,23.9895,22.5639
Q7Z2W4,ZC3HAV1,Zinc finger CCCH-type antiviral protein 1,25.2924,25.5759,24.3623,25.9657,25.5056,26.2725
Q7Z2W9,MRPL21,"39S ribosomal protein L21, mitochondrial",21.404,24.7845,24.5389,24.0117,24.2488,23.9491
Q7Z3B4,NUP54,Nucleoporin p54,23.3235,21.481,21.4967,25.1166,24.2886,24.6286
Q7Z434,MAVS,Mitochondrial antiviral-signaling protein,23.3523,24.4551,22.6261,24.0018,25.4005,23.6493
Q7Z4H8,KDELC2,KDEL motif-containing protein 2,24.2214,25.443,25.2067,26.2466,25.9875,24.8948
Q7Z4V5,HDGFL2,Hepatoma-derived growth factor-related protein 2,24.6208,24.8573,24.7856,24.2084,24.8054,24.433
Q7Z4W1,DCXR,L-xylulose reductase,27.3768,27.5156,26.9402,27.4195,27.4293,27.6255
Q7Z5L9,IRF2BP2,Interferon regulatory factor 2-binding protein 2,25.0599,25.6236,25.7226,25.5632,25.138,25.8767
Q7Z6Z7,HUWE1,E3 ubiquitin-protein ligase HUWE1,21.7659,21.29,22.3528,24.3933,24.1373,24.1381
Q7Z7H5,TMED4,Transmembrane emp24 domain-containing protein 4,24.169,23.8032,24.3217,24.5458,24.7114,24.4
Q7Z7H8,MRPL10,"39S ribosomal protein L10, mitochondrial",20.8125,22.3148,21.7203,21.8325,22.2728,21.5039
Q7Z7K0,CMC1,COX assembly mitochondrial protein homolog,25.0203,25.6217,25.1238,24.6555,24.3892,24.2496
Q7Z7K6,CENPV,Centromere protein V,24.2978,24.4316,25.014,24.769,24.8254,24.2223
Q86SE5,RALYL,RNA-binding Raly-like protein,26.3188,26.3879,25.9883,25.7914,25.6768,26.3681
Q86SQ4,ADGRG6,Adhesion G-protein coupled receptor G6,22.7083,21.3402,22.5734,23.889,24.7324,23.6958
Q86SX6,GLRX5,"Glutaredoxin-related protein 5, mitochondrial",25.2876,25.3353,24.5764,25.4996,25.8167,26.1992
Q86T03,PIP4P1,"Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase",22.9249,21.9247,22.5852,25.9062,25.8065,25.2488
Q86TG7,PEG10,Retrotransposon-derived protein PEG10,29.2082,29.514,29.7436,30.2064,29.8256,30.0892
Q86U38,NOP9,Nucleolar protein 9,23.8509,23.6448,25.3922,23.4268,23.1808,24.6882
Q86U42,PABPN1,Polyadenylate-binding protein 2,26.2437,25.9651,26.6582,26.1701,25.5882,24.6425
Q86UP2,KTN1,Kinectin,27.8473,28.2616,28.352,30.1037,29.5284,29.7842
Q86V35,CABP7,Calcium-binding protein 7,24.2605,24.9062,24.7864,25.7568,25.4364,26.0819
Q86VF7,NRAP,Nebulin-related-anchoring protein,21.0177,25.4006,20.9401,25.4628,22.0429,25.8334
Q86VM9,ZC3H18,Zinc finger CCCH domain-containing protein 18,25.6417,23.4649,23.8864,24.8748,23.2794,22.7565
Q86VP6,CAND1,Cullin-associated NEDD8-dissociated protein 1,24.8918,24.6409,24.568,25.8928,25.2789,25.1897
Q86VR2,RETREG3,Reticulophagy regulator 3,23.3077,21.0865,22.8485,24.0554,23.2714,23.0542
Q86VS8,HOOK3,Protein Hook homolog 3,21.5276,21.0541,23.3256,22.9648,21.8119,22.6102
Q86W42,THOC6,THO complex subunit 6 homolog,24.9269,22.2246,20.5325,25.3513,22.5972,24.5132
Q86WA6,BPHL,Valacyclovir hydrolase,23.6392,22.8487,24.0194,24.8795,24.5289,24.1264
Q86X29,LSR,Lipolysis-stimulated lipoprotein receptor,20.6905,22.1889,21.9464,22.7696,22.1799,20.0406
Q86X55,CARM1,Histone-arginine methyltransferase CARM1,21.413,20.7548,20.9996,24.7673,21.7873,25.473
Q86XP3,DDX42,ATP-dependent RNA helicase DDX42,26.2126,26.0061,26.408,25.275,25.9557,25.7777
Q86XX4,FRAS1,Extracellular matrix protein FRAS1,21.3965,19.838,21.5817,25.3625,25.631,25.2567
Q86YH6,PDSS2,Decaprenyl-diphosphate synthase subunit 2,22.3594,22.7098,22.7986,22.4932,23.2079,22.0363
Q86YZ3,HRNR,Hornerin,26.365,28.9985,26.7028,23.9735,24.5436,23.9616
Q8IUE6,HIST2H2AB,Histone H2A type 2-B,23.3151,23.3724,21.4528,23.5268,24.147,22.9867
Q8IV08,PLD3,Phospholipase D3,24.331,23.9305,22.6843,29.5451,29.7757,29.6011
Q8IVL6,P3H3,Prolyl 3-hydroxylase 3,22.1128,24.2832,22.8894,24.7456,24.825,20.7486
Q8IVS2,MCAT,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",21.5777,20.8706,20.8939,23.7337,20.9167,21.8017
Q8IW93,ARHGEF19,Rho guanine nucleotide exchange factor 19,24.2608,24.9107,24.2838,24.429,24.1351,24.5247
Q8IWA0,WDR75,WD repeat-containing protein 75,21.6802,21.6445,21.1921,22.0097,23.6384,21.7535
Q8IWA4,MFN1,Mitofusin-1,21.3913,22.328,20.2158,21.1815,21.4141,20.6884
Q8IWE2,FAM114A1,Protein NOXP20,21.7247,21.8946,21.026,22.7608,23.2131,22.2
Q8IWJ2,GCC2,GRIP and coiled-coil domain-containing protein 2,20.6495,21.2767,22.0566,25.3175,23.8403,22.3614
Q8IWX8,CHERP,Calcium homeostasis endoplasmic reticulum protein,27.9145,25.7853,26.9035,26.5263,26.9104,25.5051
Q8IWZ3,ANKHD1,Ankyrin repeat and KH domain-containing protein 1,21.1605,21.4433,22.4303,23.0941,22.0448,23.729
Q8IX12,CCAR1,Cell division cycle and apoptosis regulator protein 1,26.4482,27.1128,27.0819,27.5306,27.3738,27.4316
Q8IXB1,DNAJC10,DnaJ homolog subfamily C member 10,24.5654,25.373,24.9468,26.1208,25.8107,24.9794
Q8IXI1,RHOT2,Mitochondrial Rho GTPase 2,20.9307,24.5709,20.666,24.1592,24.4768,25.0654
Q8IY81,FTSJ3,pre-rRNA processing protein FTSJ3,27.5954,27.895,28.1028,26.8336,27.1528,26.9892
Q8IYB3,SRRM1,Serine/arginine repetitive matrix protein 1,27.8744,28.3683,28.0108,27.0455,27.3573,27.595
Q8IYB8,SUPV3L1,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",23.6084,23.8745,23.7413,23.5397,23.786,21.0609
Q8IYT4,KATNAL2,Katanin p60 ATPase-containing subunit A-like 2,26.6955,26.0172,26.0418,27.0334,26.9583,26.9675
Q8IYU8,MICU2,"Calcium uptake protein 2, mitochondrial",22.8872,20.6707,21.8581,23.9202,20.1265,22.4773
Q8IZ83,ALDH16A1,Aldehyde dehydrogenase family 16 member A1,23.8398,22.9067,20.8793,21.2384,23.135,23.3155
Q8IZP0,ABI1,Abl interactor 1,22.3371,22.2542,20.482,23.3784,22.3244,21.1454
Q8N131,TMEM123,Porimin,21.4565,24.8617,24.3447,26.8065,26.5486,27.0031
Q8N163,CCAR2,Cell cycle and apoptosis regulator protein 2,28.1109,28.0787,28.0664,28.3683,28.6558,28.2721
Q8N183,NDUFAF2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2,21.3929,22.7881,21.7903,22.7285,21.7898,20.6135
Q8N1F7,NUP93,Nuclear pore complex protein Nup93,24.9255,26.0027,24.4397,27.0501,27.3455,26.5871
Q8N1G4,LRRC47,Leucine-rich repeat-containing protein 47,26.0651,26.0838,25.8055,26.302,25.6905,25.9975
Q8N1N4,KRT78,"Keratin, type II cytoskeletal 78",25.2081,26.6886,26.7939,24.4965,23.4869,25.0865
Q8N392,ARHGAP18,Rho GTPase-activating protein 18,24.2197,23.151,23.6969,23.7657,24.3243,25.0576
Q8N3K9,CMYA5,Cardiomyopathy-associated protein 5,36.9194,36.3359,37.087,33.4112,36.2555,36.1892
Q8N4F0,BPIFB2,BPI fold-containing family B member 2,23.754,23.42,23.2058,23.8916,24.0301,23.5842
Q8N4T8,CBR4,Carbonyl reductase family member 4,21.7682,21.2641,22.7971,23.3752,20.8051,23.9521
Q8N5F7,NKAP,NF-kappa-B-activating protein,25.6382,25.3701,25.9121,24.8069,24.5895,24.9921
Q8N5N7,MRPL50,"39S ribosomal protein L50, mitochondrial",25.0422,24.4435,24.8874,24.9227,24.3661,24.1273
Q8N684,CPSF7,Cleavage and polyadenylation specificity factor subunit 7,24.8206,25.0453,26.1904,25.9589,26.0603,25.3127
Q8N6C5,IGSF1,Immunoglobulin superfamily member 1,24.479,25.7587,26.332,28.929,28.8312,29.0575
Q8N6T3,ARFGAP1,ADP-ribosylation factor GTPase-activating protein 1,23.4447,24.1973,23.0163,24.2486,23.0929,23.2316
Q8N720,ZNF655,Zinc finger protein 655,21.8354,24.6994,23.1773,23.961,24.4827,24.0297
Q8N766,EMC1,ER membrane protein complex subunit 1,23.4467,21.2696,21.2834,24.9861,23.8693,24.3542
